gold_id,base_date,item_name,price_krw,weight_kg,price_per_gram,price_per_ounce,created_at,updated_at,deleted_at,deleted_yn
1693,"2024-08-06",금 99.99_1Kg,109050,1.0000,109.0500,3506.0363,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1694,"2024-08-06",미니금 99.99_100g,108900,0.1000,1089.0000,35012.1369,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1695,"2024-08-07",금 99.99_1Kg,108610,1.0000,108.6100,3491.8900,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1696,"2024-08-07",미니금 99.99_100g,108930,0.1000,1089.3000,35021.7821,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1697,"2024-08-08",금 99.99_1Kg,108930,1.0000,108.9300,3502.1782,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1698,"2024-08-08",미니금 99.99_100g,108920,0.1000,1089.2000,35018.5670,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1699,"2024-08-09",금 99.99_1Kg,107970,1.0000,107.9700,3471.3135,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1700,"2024-08-09",미니금 99.99_100g,108310,0.1000,1083.1000,34822.4476,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1701,"2024-08-12",금 99.99_1Kg,108800,1.0000,108.8000,3497.9986,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1702,"2024-08-12",미니금 99.99_100g,108670,0.1000,1086.7000,34938.1902,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1703,"2024-08-13",금 99.99_1Kg,109480,1.0000,109.4800,3519.8611,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1704,"2024-08-13",미니금 99.99_100g,109490,0.1000,1094.9000,35201.8262,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1705,"2024-08-14",금 99.99_1Kg,108980,1.0000,108.9800,3503.7857,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1706,"2024-08-14",미니금 99.99_100g,109370,0.1000,1093.7000,35163.2453,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1707,"2024-08-16",금 99.99_1Kg,108020,1.0000,108.0200,3472.9211,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1708,"2024-08-16",미니금 99.99_100g,108270,0.1000,1082.7000,34809.5873,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1709,"2024-08-19",금 99.99_1Kg,108180,1.0000,108.1800,3478.0652,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1710,"2024-08-19",미니금 99.99_100g,108280,0.1000,1082.8000,34812.8024,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1711,"2024-08-20",금 99.99_1Kg,108330,1.0000,108.3300,3482.8878,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1712,"2024-08-20",미니금 99.99_100g,108770,0.1000,1087.7000,34970.3410,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1713,"2024-08-21",금 99.99_1Kg,109040,1.0000,109.0400,3505.7148,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1714,"2024-08-21",미니금 99.99_100g,109000,0.1000,1090.0000,35044.2876,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1715,"2024-08-22",금 99.99_1Kg,108600,1.0000,108.6000,3491.5685,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1716,"2024-08-22",미니금 99.99_100g,109060,0.1000,1090.6000,35063.5781,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1717,"2024-08-23",금 99.99_1Kg,108340,1.0000,108.3400,3483.2093,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1718,"2024-08-23",미니금 99.99_100g,108600,0.1000,1086.0000,34915.6847,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1719,"2024-08-26",금 99.99_1Kg,107980,1.0000,107.9800,3471.6350,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1720,"2024-08-26",미니금 99.99_100g,108210,0.1000,1082.1000,34790.2969,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1721,"2024-08-27",금 99.99_1Kg,108220,1.0000,108.2200,3479.3512,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1722,"2024-08-27",미니금 99.99_100g,108490,0.1000,1084.9000,34880.3189,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1723,"2024-08-28",금 99.99_1Kg,108400,1.0000,108.4000,3485.1383,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1724,"2024-08-28",미니금 99.99_100g,108870,0.1000,1088.7000,35002.4917,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1725,"2024-08-29",금 99.99_1Kg,108550,1.0000,108.5500,3489.9609,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1726,"2024-08-29",미니금 99.99_100g,108740,0.1000,1087.4000,34960.6957,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1727,"2024-08-30",금 99.99_1Kg,108420,1.0000,108.4200,3485.7813,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1728,"2024-08-30",미니금 99.99_100g,108750,0.1000,1087.5000,34963.9108,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1729,"2024-09-02",금 99.99_1Kg,108390,1.0000,108.3900,3484.8168,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1730,"2024-09-02",미니금 99.99_100g,108700,0.1000,1087.0000,34947.8355,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1731,"2024-09-03",금 99.99_1Kg,108420,1.0000,108.4200,3485.7813,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1732,"2024-09-03",미니금 99.99_100g,108440,0.1000,1084.4000,34864.2436,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1733,"2024-09-04",금 99.99_1Kg,108200,1.0000,108.2000,3478.7082,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1734,"2024-09-04",미니금 99.99_100g,108470,0.1000,1084.7000,34873.8888,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1735,"2024-09-05",금 99.99_1Kg,108100,1.0000,108.1000,3475.4931,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1736,"2024-09-05",미니금 99.99_100g,108370,0.1000,1083.7000,34841.7381,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1737,"2024-09-06",금 99.99_1Kg,108110,1.0000,108.1100,3475.8146,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1738,"2024-09-06",미니금 99.99_100g,108460,0.1000,1084.6000,34870.6737,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1739,"2024-09-09",금 99.99_1Kg,107860,1.0000,107.8600,3467.7769,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1740,"2024-09-09",미니금 99.99_100g,108180,0.1000,1081.8000,34780.6517,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1741,"2024-09-10",금 99.99_1Kg,108390,1.0000,108.3900,3484.8168,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1742,"2024-09-10",미니금 99.99_100g,108470,0.1000,1084.7000,34873.8888,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1743,"2024-09-11",금 99.99_1Kg,108750,1.0000,108.7500,3496.3911,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1744,"2024-09-11",미니금 99.99_100g,109080,0.1000,1090.8000,35070.0082,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1745,"2024-09-12",금 99.99_1Kg,108650,1.0000,108.6500,3493.1760,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1746,"2024-09-12",미니금 99.99_100g,109100,0.1000,1091.0000,35076.4383,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1747,"2024-09-13",금 99.99_1Kg,109750,1.0000,109.7500,3528.5418,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1748,"2024-09-13",미니금 99.99_100g,109850,0.1000,1098.5000,35317.5688,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1749,"2024-09-19",금 99.99_1Kg,110420,1.0000,110.4200,3550.0828,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1750,"2024-09-19",미니금 99.99_100g,110500,0.1000,1105.0000,35526.5485,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1751,"2024-09-20",금 99.99_1Kg,111430,1.0000,111.4300,3582.5550,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1752,"2024-09-20",미니금 99.99_100g,111280,0.1000,1112.8000,35777.3241,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1753,"2024-09-23",금 99.99_1Kg,113300,1.0000,113.3000,3642.6769,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1754,"2024-09-23",미니금 99.99_100g,113420,0.1000,1134.2000,36465.3496,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1755,"2024-09-24",금 99.99_1Kg,113110,1.0000,113.1100,3636.5682,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1756,"2024-09-24",미니금 99.99_100g,113360,0.1000,1133.6000,36446.0591,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1757,"2024-09-25",금 99.99_1Kg,114120,1.0000,114.1200,3669.0405,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1758,"2024-09-25",미니금 99.99_100g,114120,0.1000,1141.2000,36690.4046,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1759,"2024-09-26",금 99.99_1Kg,114000,1.0000,114.0000,3665.1824,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1760,"2024-09-26",미니금 99.99_100g,114300,0.1000,1143.0000,36748.2759,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1761,"2024-09-27",금 99.99_1Kg,113440,1.0000,113.4400,3647.1780,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1762,"2024-09-27",미니금 99.99_100g,113950,0.1000,1139.5000,36635.7484,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1763,"2024-09-30",금 99.99_1Kg,111980,1.0000,111.9800,3600.2379,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1764,"2024-09-30",미니금 99.99_100g,112420,0.1000,1124.2000,36143.8423,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1765,"2024-10-02",금 99.99_1Kg,112500,1.0000,112.5000,3616.9563,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1766,"2024-10-02",미니금 99.99_100g,113420,0.1000,1134.2000,36465.3496,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1767,"2024-10-04",금 99.99_1Kg,114340,1.0000,114.3400,3676.1136,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1768,"2024-10-04",미니금 99.99_100g,114650,0.1000,1146.5000,36860.8034,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1769,"2024-10-07",금 99.99_1Kg,114830,1.0000,114.8300,3691.8675,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1770,"2024-10-07",미니금 99.99_100g,115470,0.1000,1154.7000,37124.4394,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1771,"2024-10-08",금 99.99_1Kg,115080,1.0000,115.0800,3699.9052,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1772,"2024-10-08",미니금 99.99_100g,115650,0.1000,1156.5000,37182.3107,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1773,"2024-10-10",금 99.99_1Kg,114190,1.0000,114.1900,3671.2910,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1774,"2024-10-10",미니금 99.99_100g,115390,0.1000,1153.9000,37098.7188,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1775,"2024-10-11",금 99.99_1Kg,115000,1.0000,115.0000,3697.3331,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1776,"2024-10-11",미니금 99.99_100g,116210,0.1000,1162.1000,37362.3547,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1777,"2024-10-14",금 99.99_1Kg,116220,1.0000,116.2200,3736.5570,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1778,"2024-10-14",미니금 99.99_100g,117980,0.1000,1179.8000,37931.4225,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1779,"2024-10-15",금 99.99_1Kg,116290,1.0000,116.2900,3738.8075,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1780,"2024-10-15",미니금 99.99_100g,119170,0.1000,1191.7000,38314.0161,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1781,"2024-10-16",금 99.99_1Kg,117500,1.0000,117.5000,3777.7099,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1782,"2024-10-16",미니금 99.99_100g,118800,0.1000,1188.0000,38195.0584,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1783,"2024-10-17",금 99.99_1Kg,118520,1.0000,118.5200,3810.5036,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1784,"2024-10-17",미니금 99.99_100g,120260,0.1000,1202.6000,38664.4590,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1785,"2024-10-18",금 99.99_1Kg,120700,1.0000,120.7000,3880.5922,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1786,"2024-10-18",미니금 99.99_100g,120980,0.1000,1209.8000,38895.9442,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1787,"2024-10-21",금 99.99_1Kg,123250,1.0000,123.2500,3962.5766,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1788,"2024-10-21",미니금 99.99_100g,124790,0.1000,1247.9000,40120.8867,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1789,"2024-10-22",금 99.99_1Kg,126080,1.0000,126.0800,4053.5631,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1790,"2024-10-22",미니금 99.99_100g,128000,0.1000,1280.0000,41152.9249,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1791,"2024-10-23",금 99.99_1Kg,130050,1.0000,130.0500,4181.2015,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1792,"2024-10-23",미니금 99.99_100g,131510,0.1000,1315.1000,42281.4153,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1793,"2024-10-24",금 99.99_1Kg,129100,1.0000,129.1000,4150.6583,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1794,"2024-10-24",미니금 99.99_100g,131600,0.1000,1316.0000,42310.3509,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1795,"2024-10-25",금 99.99_1Kg,128200,1.0000,128.2000,4121.7226,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1796,"2024-10-25",미니금 99.99_100g,130660,0.1000,1306.6000,42008.1341,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1797,"2024-10-28",금 99.99_1Kg,129190,1.0000,129.1900,4153.5519,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1798,"2024-10-28",미니금 99.99_100g,130640,0.1000,1306.4000,42001.7040,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1799,"2024-10-29",금 99.99_1Kg,128800,1.0000,128.8000,4141.0131,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1800,"2024-10-29",미니금 99.99_100g,130770,0.1000,1307.7000,42043.4999,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1801,"2024-10-30",금 99.99_1Kg,129050,1.0000,129.0500,4149.0507,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1802,"2024-10-30",미니금 99.99_100g,133050,0.1000,1330.5000,42776.5364,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1803,"2024-10-31",금 99.99_1Kg,127590,1.0000,127.5900,4102.1107,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1804,"2024-10-31",미니금 99.99_100g,132390,0.1000,1323.9000,42564.3416,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1805,"2024-11-01",금 99.99_1Kg,124650,1.0000,124.6500,4007.5876,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1806,"2024-11-01",미니금 99.99_100g,132310,0.1000,1323.1000,42538.6211,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1807,"2024-11-04",금 99.99_1Kg,122030,1.0000,122.0300,3923.3527,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1808,"2024-11-04",미니금 99.99_100g,128480,0.1000,1284.8000,41307.2484,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1809,"2024-11-05",금 99.99_1Kg,122610,1.0000,122.6100,3942.0001,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1810,"2024-11-05",미니금 99.99_100g,128100,0.1000,1281.0000,41185.0756,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1811,"2024-11-06",금 99.99_1Kg,124260,1.0000,124.2600,3995.0488,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1812,"2024-11-06",미니금 99.99_100g,126590,0.1000,1265.9000,40699.5997,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1813,"2024-11-07",금 99.99_1Kg,120130,1.0000,120.1300,3862.2663,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1814,"2024-11-07",미니금 99.99_100g,121600,0.1000,1216.0000,39095.2787,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1815,"2024-11-08",금 99.99_1Kg,121220,1.0000,121.2200,3897.3106,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1816,"2024-11-08",미니금 99.99_100g,122290,0.1000,1222.9000,39317.1187,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1817,"2024-11-11",금 99.99_1Kg,119740,1.0000,119.7400,3849.7275,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1818,"2024-11-11",미니금 99.99_100g,120940,0.1000,1209.4000,38883.0839,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1819,"2024-11-12",금 99.99_1Kg,117530,1.0000,117.5300,3778.6744,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1820,"2024-11-12",미니금 99.99_100g,118090,0.1000,1180.9000,37966.7883,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1821,"2024-11-13",금 99.99_1Kg,118290,1.0000,118.2900,3803.1090,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1822,"2024-11-13",미니금 99.99_100g,119460,0.1000,1194.6000,38407.2532,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1823,"2024-11-14",금 99.99_1Kg,115600,1.0000,115.6000,3716.6235,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1824,"2024-11-14",미니금 99.99_100g,115880,0.1000,1158.8000,37256.2573,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1825,"2024-11-15",금 99.99_1Kg,115860,1.0000,115.8600,3724.9827,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1826,"2024-11-15",미니금 99.99_100g,115710,0.1000,1157.1000,37201.6011,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1827,"2024-11-18",금 99.99_1Kg,116700,1.0000,116.7000,3751.9893,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1828,"2024-11-18",미니금 99.99_100g,116970,0.1000,1169.7000,37606.7002,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1829,"2024-11-19",금 99.99_1Kg,118520,1.0000,118.5200,3810.5036,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1830,"2024-11-19",미니금 99.99_100g,118820,0.1000,1188.2000,38201.4886,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1831,"2024-11-20",금 99.99_1Kg,119910,1.0000,119.9100,3855.1931,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1832,"2024-11-20",미니금 99.99_100g,120030,0.1000,1200.3000,38590.5123,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1833,"2024-11-21",금 99.99_1Kg,120630,1.0000,120.6300,3878.3417,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1834,"2024-11-21",미니금 99.99_100g,121570,0.1000,1215.7000,39085.6334,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1835,"2024-11-22",금 99.99_1Kg,121930,1.0000,121.9300,3920.1376,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1836,"2024-11-22",미니금 99.99_100g,122790,0.1000,1227.9000,39477.8723,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1837,"2024-11-25",금 99.99_1Kg,121140,1.0000,121.1400,3894.7385,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1838,"2024-11-25",미니금 99.99_100g,121760,0.1000,1217.6000,39146.7198,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1839,"2024-11-26",금 99.99_1Kg,119220,1.0000,119.2200,3833.0091,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1840,"2024-11-26",미니금 99.99_100g,119760,0.1000,1197.6000,38503.7054,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1841,"2024-11-27",금 99.99_1Kg,119430,1.0000,119.4300,3839.7608,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1842,"2024-11-27",미니금 99.99_100g,120060,0.1000,1200.6000,38600.1575,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1843,"2024-11-28",금 99.99_1Kg,118880,1.0000,118.8800,3822.0779,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1844,"2024-11-28",미니금 99.99_100g,119370,0.1000,1193.7000,38378.3176,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1845,"2024-11-29",금 99.99_1Kg,119990,1.0000,119.9900,3857.7652,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1846,"2024-11-29",미니금 99.99_100g,119980,0.1000,1199.8000,38574.4370,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1847,"2024-12-02",금 99.99_1Kg,119310,1.0000,119.3100,3835.9027,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1848,"2024-12-02",미니금 99.99_100g,119430,0.1000,1194.3000,38397.6080,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1849,"2024-12-03",금 99.99_1Kg,120000,1.0000,120.0000,3858.0867,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1850,"2024-12-03",미니금 99.99_100g,120330,0.1000,1203.3000,38686.9645,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1851,"2024-12-04",금 99.99_1Kg,120820,1.0000,120.8200,3884.4503,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1852,"2024-12-04",미니금 99.99_100g,121370,0.1000,1213.7000,39021.3320,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1853,"2024-12-05",금 99.99_1Kg,121350,1.0000,121.3500,3901.4902,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1854,"2024-12-05",미니금 99.99_100g,121810,0.1000,1218.1000,39162.7952,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1855,"2024-12-06",금 99.99_1Kg,121540,1.0000,121.5400,3907.5988,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1856,"2024-12-06",미니금 99.99_100g,121960,0.1000,1219.6000,39211.0213,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1857,"2024-12-09",금 99.99_1Kg,122780,1.0000,122.7800,3947.4657,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1858,"2024-12-09",미니금 99.99_100g,123060,0.1000,1230.6000,39564.6792,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1859,"2024-12-10",금 99.99_1Kg,123380,1.0000,123.3800,3966.7562,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1860,"2024-12-10",미니금 99.99_100g,123640,0.1000,1236.4000,39751.1534,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1861,"2024-12-11",금 99.99_1Kg,124820,1.0000,124.8200,4013.0532,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1862,"2024-12-11",미니금 99.99_100g,124870,0.1000,1248.7000,40146.6073,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1863,"2024-12-12",금 99.99_1Kg,125560,1.0000,125.5600,4036.8447,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1864,"2024-12-12",미니금 99.99_100g,126020,0.1000,1260.2000,40516.3406,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1865,"2024-12-13",금 99.99_1Kg,124500,1.0000,124.5000,4002.7650,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1866,"2024-12-13",미니금 99.99_100g,124650,0.1000,1246.5000,40075.8757,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1867,"2024-12-16",금 99.99_1Kg,123410,1.0000,123.4100,3967.7207,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1868,"2024-12-16",미니금 99.99_100g,123700,0.1000,1237.0000,39770.4438,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1869,"2024-12-17",금 99.99_1Kg,123400,1.0000,123.4000,3967.3992,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1870,"2024-12-17",미니금 99.99_100g,124270,0.1000,1242.7000,39953.7030,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1871,"2024-12-18",금 99.99_1Kg,122410,1.0000,122.4100,3935.5700,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1872,"2024-12-18",미니금 99.99_100g,123820,0.1000,1238.2000,39809.0247,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1873,"2024-12-19",금 99.99_1Kg,121950,1.0000,121.9500,3920.7806,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1874,"2024-12-19",미니금 99.99_100g,123170,0.1000,1231.7000,39600.0450,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1875,"2024-12-20",금 99.99_1Kg,122650,1.0000,122.6500,3943.2861,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1876,"2024-12-20",미니금 99.99_100g,123610,0.1000,1236.1000,39741.5082,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1877,"2024-12-23",금 99.99_1Kg,123450,1.0000,123.4500,3969.0067,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1878,"2024-12-23",미니금 99.99_100g,123900,0.1000,1239.0000,39834.7453,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
1879,"2024-12-24",금 99.99_1Kg,123890,1.0000,123.8900,3983.1530,"2025-05-14 10:34:01","2025-05-14 10:34:01",NULL,N
